iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
433,2025-10-12 08:57:20,1571,97,16,11,16,19,14,21
434,2025-10-12 08:58:18,1571,98,20,10,16,19,11,22
435,2025-10-12 08:59:17,1571,100,16,11,20,19,12,22
436,2025-10-12 09:00:16,1571,99,20,11,15,15,9,29
437,2025-10-12 09:01:13,1571,96,18,24,10,6,17,21
438,2025-10-12 09:02:11,1571,98,16,12,16,17,14,23
439,2025-10-12 09:03:08,1571,99,21,12,18,17,9,22
440,2025-10-12 09:04:08,1571,99,18,12,19,20,13,17
441,2025-10-12 09:05:07,1571,95,12,13,19,18,8,25
442,2025-10-12 09:06:06,1571,100,22,12,17,17,9,23
443,2025-10-12 09:07:05,1571,100,18,13,18,16,11,24
444,2025-10-12 09:08:27,572,94,16,12,20,12,12,22
445,2025-10-12 09:09:32,1571,100,16,11,22,19,9,23
446,2025-10-12 09:10:32,1571,99,19,16,16,17,9,22
447,2025-10-12 09:11:37,1555,91,21,12,1,17,16,24
448,2025-10-12 09:12:57,935,84,18,19,21,8,18,0
449,2025-10-12 09:14:04,1571,100,18,13,18,16,11,24
450,2025-10-12 09:15:06,1571,100,20,14,21,14,12,19
451,2025-10-12 09:16:15,1048,92,16,11,15,20,18,12
452,2025-10-12 09:17:15,1571,99,14,7,23,30,7,18
453,2025-10-12 09:18:14,1571,99,18,11,16,16,10,28
454,2025-10-12 09:19:13,1571,99,16,13,18,18,11,23
455,2025-10-12 09:20:12,1571,100,16,13,16,17,14,24
456,2025-10-12 09:21:11,1571,98,19,12,16,14,9,28
457,2025-10-12 09:22:09,1571,98,23,12,16,16,9,22
458,2025-10-12 09:23:07,1571,99,23,12,16,15,10,23
459,2025-10-12 09:24:16,1048,92,16,11,15,20,18,12
460,2025-10-12 09:25:18,1571,99,14,11,23,22,7,22
461,2025-10-12 09:26:18,1571,99,16,13,18,18,11,23
462,2025-10-12 09:27:16,1571,96,24,13,15,10,12,22
463,2025-10-12 09:28:30,939,85,16,17,20,11,21,0
464,2025-10-12 09:29:36,1571,98,23,12,16,16,9,22
465,2025-10-12 09:30:43,1571,100,21,13,17,16,9,24
466,2025-10-12 09:31:49,1571,92,14,13,18,10,8,29
467,2025-10-12 09:33:13,1571,100,16,11,21,21,8,23
468,2025-10-12 09:34:27,939,73,20,14,21,5,11,2
469,2025-10-12 09:35:36,1048,92,16,11,15,20,18,12
470,2025-10-12 09:36:39,1571,98,23,12,16,16,9,22
471,2025-10-12 09:37:45,1571,96,20,13,14,18,9,22
472,2025-10-12 09:38:52,1571,98,23,12,16,16,9,22
473,2025-10-12 09:40:00,1571,93,14,14,16,13,10,26
474,2025-10-12 09:41:04,1571,100,18,14,17,18,12,21
475,2025-10-12 09:42:02,1571,100,21,12,17,18,9,23
476,2025-10-12 09:43:02,1571,100,22,12,17,17,9,23
477,2025-10-12 09:44:02,1571,100,16,16,22,14,8,24
478,2025-10-12 09:45:12,1019,98,18,16,23,11,9,21
479,2025-10-12 09:46:14,1571,98,19,14,14,18,11,22
480,2025-10-12 09:47:39,64,95,17,11,13,21,15,18
481,2025-10-12 09:48:45,1571,100,16,11,17,21,13,22
482,2025-10-12 09:50:13,481,93,16,11,21,13,9,23
483,2025-10-12 09:51:26,934,85,18,14,21,14,18,0
484,2025-10-12 09:52:29,1571,96,21,11,22,16,9,17
485,2025-10-12 09:53:37,1571,99,23,12,15,17,10,22
486,2025-10-12 09:54:45,1571,99,20,11,15,15,9,29
487,2025-10-12 09:55:51,1571,100,18,13,18,16,11,24
488,2025-10-12 09:56:56,1571,92,14,13,18,10,8,29
489,2025-10-12 09:57:59,1571,97,23,16,17,11,15,15
490,2025-10-12 09:58:59,1571,94,6,18,21,13,8,28
491,2025-10-12 09:59:58,1571,99,24,13,15,17,8,22
492,2025-10-12 10:01:31,1571,100,17,13,20,20,8,22
493,2025-10-12 10:02:40,1571,93,20,5,23,11,8,26
494,2025-10-12 10:03:47,1571,99,16,12,21,21,14,15
495,2025-10-12 10:04:54,1571,96,11,12,23,25,10,15
496,2025-10-12 10:06:01,1571,96,15,14,16,21,8,22
497,2025-10-12 10:07:01,1571,99,20,11,15,15,9,29
498,2025-10-12 10:08:01,1571,100,22,11,17,18,10,22
499,2025-10-12 10:09:15,918,98,17,11,22,22,10,16
500,2025-10-12 10:10:36,272,94,15,13,16,20,10,20
501,2025-10-12 10:12:04,1571,100,17,13,16,20,12,22
502,2025-10-12 10:13:14,1082,95,20,10,21,14,8,22
503,2025-10-12 10:14:14,1571,99,23,12,15,17,10,22
504,2025-10-12 10:15:14,1571,100,16,11,21,22,8,22
505,2025-10-12 10:16:27,932,96,16,12,23,17,9,19
506,2025-10-12 10:17:48,862,95,16,12,20,17,22,8
507,2025-10-12 10:18:55,1571,100,17,16,15,18,20,14
508,2025-10-12 10:20:01,1571,100,22,12,17,17,9,23
509,2025-10-12 10:21:00,1571,100,18,13,18,16,11,24
510,2025-10-12 10:22:19,932,97,16,12,25,18,9,17
